card_use_amt,crtr_ym,emd_cd,emd_nm,mbl_use_amt,mbl_user_cnt,par_ag,par_gend,stlm_amt,stlm_nocs,usage_rgn_cd
0,202011,41135106,이매동,28339470,817,02,M,28339470,817,41135
0,202011,41135107,야탑동,53486900,2035,02,M,53486900,2035,41135
0,202011,41135108,판교동,28067640,347,02,M,28067640,347,41135
0,202011,41135109,삼평동,25805370,586,02,M,25805370,586,41135
0,202011,41135110,백현동,8272150,389,02,M,8272150,389,41135
0,202012,41135101,분당동,2759740,190,02,M,2759740,190,41135
0,202012,41135102,수내동,45479030,1859,02,M,45479030,1859,41135
0,202012,41135103,정자동,73709256,1941,02,M,73709256,1941,41135
0,202012,41135104,율동,330000,6,02,M,330000,6,41135
0,202012,41135105,서현동,94903305,2636,02,M,94903305,2636,41135
0,202012,41135106,이매동,18864200,659,02,M,18864200,659,41135
0,202012,41135107,야탑동,55599045,1987,02,M,55599045,1987,41135
0,202012,41135108,판교동,26105520,407,02,M,26105520,407,41135
0,202012,41135109,삼평동,18198985,513,02,M,18198985,513,41135
0,202012,41135110,백현동,14461130,396,02,M,14461130,396,41135
0,202101,41135101,분당동,1367670,68,02,M,1367670,68,41135
0,202101,41135102,수내동,18013168,527,02,M,18013168,527,41135
0,202101,41135103,정자동,32437910,646,02,M,32437910,646,41135
0,202101,41135104,율동,364500,6,02,M,364500,6,41135
0,202101,41135105,서현동,34156760,702,02,M,34156760,702,41135
0,202101,41135106,이매동,8253460,185,02,M,8253460,185,41135
0,202101,41135107,야탑동,17433140,656,02,M,17433140,656,41135
0,202101,41135108,판교동,2629280,83,02,M,2629280,83,41135
0,202101,41135109,삼평동,4968450,157,02,M,4968450,157,41135
0,202101,41135110,백현동,2604805,80,02,M,2604805,80,41135
0,202102,41135101,분당동,1870740,46,02,M,1870740,46,41135
0,202102,41135102,수내동,18356370,417,02,M,18356370,417,41135
0,202102,41135103,정자동,40064910,654,02,M,40064910,654,41135
0,202102,41135104,율동,135800,4,02,M,135800,4,41135
0,202102,41135105,서현동,24959390,673,02,M,24959390,673,41135
0,202102,41135106,이매동,10130330,180,02,M,10130330,180,41135
0,202102,41135107,야탑동,17783020,536,02,M,17783020,536,41135
0,202102,41135108,판교동,2005000,77,02,M,2005000,77,41135
0,202102,41135109,삼평동,6073900,153,02,M,6073900,153,41135
0,202102,41135110,백현동,2804000,100,02,M,2804000,100,41135
0,202103,41135101,분당동,1706720,143,02,M,1706720,143,41135
0,202103,41135102,수내동,31648000,1107,02,M,31648000,1107,41135
0,202103,41135103,정자동,83619940,1544,02,M,83619940,1544,41135
0,202103,41135104,율동,320500,16,02,M,320500,16,41135
0,202103,41135105,서현동,57374870,1574,02,M,57374870,1574,41135
0,202103,41135106,이매동,18468330,520,02,M,18468330,520,41135
0,202103,41135107,야탑동,36223410,1346,02,M,36223410,1346,41135
0,202103,41135108,판교동,7082220,269,02,M,7082220,269,41135
0,202103,41135109,삼평동,16225520,515,02,M,16225520,515,41135
0,202103,41135110,백현동,6820720,222,02,M,6820720,222,41135
7000,202104,41135101,분당동,4458290,269,02,M,4465290,271,41135
1279880,202104,41135102,수내동,55082608,2143,02,M,56362488,2260,41135
1842500,202104,41135103,정자동,98278270,2903,02,M,100120770,2989,41135
0,202104,41135104,율동,2563500,44,02,M,2563500,44,41135
1101480,202104,41135105,서현동,97411580,3533,02,M,98513060,3615,41135
589200,202104,41135106,이매동,27818820,934,02,M,28408020,962,41135
2802900,202104,41135107,야탑동,64156950,2701,02,M,66959850,2799,41135
195000,202104,41135108,판교동,14526520,549,02,M,14721520,557,41135
732800,202104,41135109,삼평동,28252150,895,02,M,28984950,926,41135
332000,202104,41135110,백현동,13532430,445,02,M,13864430,462,41135
78800,202105,41135101,분당동,3777660,166,02,M,3856460,174,41135
5155920,202105,41135102,수내동,61110170,2408,02,M,66266090,2771,41135
4167400,202105,41135103,정자동,92869310,2282,02,M,97036710,2513,41135
806000,202105,41135104,율동,3102300,54,02,M,3908300,64,41135
5778300,202105,41135105,서현동,82604290,2752,02,M,88382590,3112,41135
1171400,202105,41135106,이매동,22685220,743,02,M,23856620,817,41135
1639200,202105,41135107,야탑동,56042340,1898,02,M,57681540,2002,41135
247900,202105,41135108,판교동,10985590,400,02,M,11233490,414,41135
819500,202105,41135109,삼평동,21628540,634,02,M,22448040,673,41135
410300,202105,41135110,백현동,13574560,440,02,M,13984860,459,41135
221000,202106,41135101,분당동,5410000,363,02,M,5631000,383,41135
15955890,202106,41135102,수내동,142617544,5445,02,M,158573434,6481,41135
12959660,202106,41135103,정자동,136870660,4161,02,M,149830320,4897,41135
502000,202106,41135104,율동,2962480,95,02,M,3464480,119,41135
9928000,202106,41135105,서현동,146565566,5323,02,M,156493566,6317,41135
2142920,202106,41135106,이매동,37370682,1323,02,M,39513602,1477,41135
11932290,202106,41135107,야탑동,99271162,4085,02,M,111203452,4688,41135
3222700,202106,41135108,판교동,20340320,815,02,M,23563020,998,41135
2685040,202106,41135109,삼평동,39551730,1179,02,M,42236770,1309,41135
2399100,202106,41135110,백현동,19543400,563,02,M,21942500,643,41135
730700,202107,41135101,분당동,5143120,307,02,M,5873820,395,41135
16031050,202107,41135102,수내동,94325860,4457,02,M,110356910,5591,41135
11775980,202107,41135103,정자동,105451680,3859,02,M,117227660,4744,41135
54200,202107,41135104,율동,1145000,51,02,M,1199200,57,41135
12930240,202107,41135105,서현동,96731160,4078,02,M,109661400,4945,41135
3519680,202107,41135106,이매동,25496840,1264,02,M,29016520,1591,41135
13271480,202107,41135107,야탑동,81232064,3759,02,M,94503544,4634,41135
3483990,202107,41135108,판교동,16607420,702,02,M,20091410,952,41135
3022700,202107,41135109,삼평동,30375820,1201,02,M,33398520,1512,41135
3039380,202107,41135110,백현동,16761960,611,02,M,19801340,731,41135
193800,202108,41135101,분당동,3285704,179,02,M,3479504,227,41135
12161960,202108,41135102,수내동,58283890,3164,02,M,70445850,3986,41135
10947110,202108,41135103,정자동,73698420,3082,02,M,84645530,4019,41135
36700,202108,41135104,율동,854400,42,02,M,891100,43,41135
8521520,202108,41135105,서현동,76112050,3196,02,M,84633570,3864,41135
2265690,202108,41135106,이매동,18737380,991,02,M,21003070,1230,41135
6619470,202108,41135107,야탑동,55255498,2559,02,M,61874968,3021,41135
2439120,202108,41135108,판교동,10737600,510,02,M,13176720,632,41135
2006090,202108,41135109,삼평동,15767280,819,02,M,17773370,1047,41135
1869820,202108,41135110,백현동,10495670,464,02,M,12365490,570,41135
768680,202109,41135101,분당동,3803780,214,02,M,4572460,256,41135
11039850,202109,41135102,수내동,51573770,2809,02,M,62613620,3562,41135
8988050,202109,41135103,정자동,52492260,2691,02,M,61480310,3326,41135
0,202109,41135104,율동,1186500,42,02,M,1186500,42,41135
9150450,202109,41135105,서현동,75359424,3136,02,M,84509874,3637,41135
2744340,202109,41135106,이매동,16988170,854,02,M,19732510,1079,41135
5828160,202109,41135107,야탑동,53755680,2438,02,M,59583840,2822,41135
2512480,202109,41135108,판교동,9557330,556,02,M,12069810,670,41135
1820400,202109,41135109,삼평동,14703200,708,02,M,16523600,889,41135
1909170,202109,41135110,백현동,9025180,497,02,M,10934350,576,41135
195900,202110,41135101,분당동,2409960,148,02,M,2605860,173,41135
7275410,202110,41135102,수내동,49411762,2313,02,M,56687172,2952,41135
11003960,202110,41135103,정자동,62536466,2597,02,M,73540426,3232,41135
218100,202110,41135104,율동,2174300,32,02,M,2392400,49,41135
7062400,202110,41135105,서현동,80328352,2561,02,M,87390752,2971,41135
1145900,202110,41135106,이매동,15443880,759,02,M,16589780,875,41135
5976120,202110,41135107,야탑동,41756090,2075,02,M,47732210,2363,41135
1567160,202110,41135108,판교동,8455760,456,02,M,10022920,540,41135
1816552,202110,41135109,삼평동,22390660,714,02,M,24207212,878,41135
810000,202110,41135110,백현동,14433310,493,02,M,15243310,559,41135
70600,202111,41135101,분당동,3832460,120,02,M,3903060,128,41135
9534700,202111,41135102,수내동,70652840,3029,02,M,80187540,3907,41135
18250550,202111,41135103,정자동,95266872,2927,02,M,113517422,3705,41135
55200,202111,41135104,율동,888180,59,02,M,943380,63,41135
8341520,202111,41135105,서현동,71450630,2592,02,M,79792150,3047,41135
2155660,202111,41135106,이매동,17205850,833,02,M,19361510,1074,41135
5960990,202111,41135107,야탑동,58083790,2164,02,M,64044780,2523,41135
1461920,202111,41135108,판교동,6419010,281,02,M,7880930,333,41135
2445020,202111,41135109,삼평동,20823070,771,02,M,23268090,945,41135
4035180,202111,41135110,백현동,16268060,417,02,M,20303240,568,41135
123880,202112,41135101,분당동,1507780,129,02,M,1631660,137,41135
7278350,202112,41135102,수내동,57017840,2487,02,M,64296190,3141,41135
10398640,202112,41135103,정자동,66331580,2221,02,M,76730220,2845,41135
305400,202112,41135104,율동,1224700,46,02,M,1530100,56,41135
9822500,202112,41135105,서현동,61577738,2322,02,M,71400238,2900,41135
1553140,202112,41135106,이매동,10940280,634,02,M,12493420,784,41135
10314440,202112,41135107,야탑동,50641124,2189,02,M,60955564,2809,41135
924620,202112,41135108,판교동,7783380,365,02,M,8708000,421,41135
2694440,202112,41135109,삼평동,11959580,624,02,M,14654020,815,41135
1339500,202112,41135110,백현동,9659200,290,02,M,10998700,379,41135
185000,202201,41135101,분당동,2346500,84,02,M,2531500,94,41135
3994060,202201,41135102,수내동,51202200,1498,02,M,55196260,1808,41135
9573450,202201,41135103,정자동,72307610,1853,02,M,81881060,2317,41135
298850,202201,41135104,율동,1107730,28,02,M,1406580,35,41135
6669430,202201,41135105,서현동,62081478,2199,02,M,68750908,2654,41135
1396100,202201,41135106,이매동,19737668,618,02,M,21133768,749,41135
5441705,202201,41135107,야탑동,55029576,1623,02,M,60471281,1948,41135
694420,202201,41135108,판교동,7712000,303,02,M,8406420,333,41135
2092440,202201,41135109,삼평동,20006680,650,02,M,22099120,751,41135
1892270,202201,41135110,백현동,7889390,252,02,M,9781660,342,41135
91100,202202,41135101,분당동,1095420,90,02,M,1186520,99,41135
5223450,202202,41135102,수내동,47292190,1411,02,M,52515640,1705,41135
9452060,202202,41135103,정자동,61933081,1885,02,M,71385141,2387,41135
110000,202202,41135104,율동,879030,31,02,M,989030,33,41135
6932088,202202,41135105,서현동,57264650,2001,02,M,64196738,2418,41135
1038090,202202,41135106,이매동,14584523,503,02,M,15622613,629,41135
6783580,202202,41135107,야탑동,42654415,1523,02,M,49437995,1858,41135
688530,202202,41135108,판교동,4777820,224,02,M,5466350,251,41135
2610510,202202,41135109,삼평동,16742560,609,02,M,19353070,724,41135
1324580,202202,41135110,백현동,6436390,249,02,M,7760970,336,41135
79200,202203,41135101,분당동,3093570,157,02,M,3172770,166,41135
4496530,202203,41135102,수내동,51602730,1820,02,M,56099260,2154,41135
11761380,202203,41135103,정자동,72660128,2493,02,M,84421508,3159,41135
158000,202203,41135104,율동,2413720,42,02,M,2571720,45,41135
8280866,202203,41135105,서현동,71229505,2826,02,M,79510371,3384,41135
1100390,202203,41135106,이매동,16803480,787,02,M,17903870,936,41135
6910110,202203,41135107,야탑동,50635045,2076,02,M,57545155,2511,41135
1160580,202203,41135108,판교동,8618870,405,02,M,9779450,456,41135
2093770,202203,41135109,삼평동,20124922,864,02,M,22218692,997,41135
1766690,202203,41135110,백현동,12139255,447,02,M,13905945,574,41135
150040,202204,41135101,분당동,3052850,160,02,M,3202890,189,41135
5220050,202204,41135102,수내동,49851320,2151,02,M,55071370,2574,41135
13898210,202204,41135103,정자동,83923720,2895,02,M,97821930,3669,41135
139600,202204,41135104,율동,1563750,71,02,M,1703350,79,41135
10537145,202204,41135105,서현동,84234130,3421,02,M,94771275,4066,41135
1766514,202204,41135106,이매동,16851558,791,02,M,18618072,991,41135
7792860,202204,41135107,야탑동,63667384,2623,02,M,71460244,3088,41135
889780,202204,41135108,판교동,10527600,452,02,M,11417380,481,41135
3389880,202204,41135109,삼평동,29905410,1081,02,M,33295290,1262,41135
2169410,202204,41135110,백현동,17548860,591,02,M,19718270,723,41135
122300,202205,41135101,분당동,2363520,158,02,M,2485820,169,41135
5578600,202205,41135102,수내동,42528980,1835,02,M,48107580,2201,41135
12791610,202205,41135103,정자동,68014280,2525,02,M,80805890,3183,41135
148400,202205,41135104,율동,1120380,45,02,M,1268780,50,41135
8019330,202205,41135105,서현동,67604578,2801,02,M,75623908,3380,41135
1785930,202205,41135106,이매동,16504576,664,02,M,18290506,825,41135
8205910,202205,41135107,야탑동,53636980,2160,02,M,61842890,2617,41135
502610,202205,41135108,판교동,9704892,397,02,M,10207502,431,41135
3330180,202205,41135109,삼평동,19327790,834,02,M,22657970,1020,41135
1868190,202205,41135110,백현동,12789660,453,02,M,14657850,591,41135
103590,202206,41135101,분당동,2171640,120,02,M,2275230,128,41135
3354220,202206,41135102,수내동,33048410,1334,02,M,36402630,1627,41135
8209960,202206,41135103,정자동,57654680,1916,02,M,65864640,2444,41135
58000,202206,41135104,율동,1293950,56,02,M,1351950,60,41135
7537620,202206,41135105,서현동,59713295,2255,02,M,67250915,2787,41135
1023700,202206,41135106,이매동,13553190,566,02,M,14576890,684,41135
6306157,202206,41135107,야탑동,40953513,1516,02,M,47259670,1908,41135
468000,202206,41135108,판교동,6867780,336,02,M,7335780,365,41135
2430130,202206,41135109,삼평동,12944730,617,02,M,15374860,761,41135
1164510,202206,41135110,백현동,6422630,285,02,M,7587140,367,41135
255720,202207,41135101,분당동,2417560,137,02,M,2673280,157,41135
5046930,202207,41135102,수내동,43219440,1546,02,M,48266370,1832,41135
7651140,202207,41135103,정자동,60544823,2208,02,M,68195963,2743,41135
25650,202207,41135104,율동,840800,25,02,M,866450,29,41135
10432200,202207,41135105,서현동,73951869,2511,02,M,84384069,3148,41135
2386110,202207,41135106,이매동,17480398,643,02,M,19866508,789,41135
6846880,202207,41135107,야탑동,51459244,1926,02,M,58306124,2397,41135
382200,202207,41135108,판교동,8603050,399,02,M,8985250,420,41135
2714140,202207,41135109,삼평동,26190180,836,02,M,28904320,1040,41135
2307950,202207,41135110,백현동,10296460,382,02,M,12604410,496,41135
88000,202208,41135101,분당동,1409030,117,02,M,1497030,129,41135
2629920,202208,41135102,수내동,19662480,967,02,M,22292400,1152,41135
4338550,202208,41135103,정자동,31056690,1230,02,M,35395240,1573,41135
72000,202208,41135104,율동,519850,19,02,M,591850,22,41135
4044650,202208,41135105,서현동,36882977,1643,02,M,40927627,1978,41135
1288340,202208,41135106,이매동,6655610,482,02,M,7943950,595,41135
4953840,202208,41135107,야탑동,31143321,1341,02,M,36097161,1637,41135
405110,202208,41135108,판교동,5070050,290,02,M,5475160,305,41135
2201090,202208,41135109,삼평동,12908150,513,02,M,15109240,631,41135
707540,202208,41135110,백현동,8534270,362,02,M,9241810,428,41135
155800,202209,41135101,분당동,1543410,102,02,M,1699210,116,41135
2788690,202209,41135102,수내동,18722530,864,02,M,21511220,1070,41135
4637210,202209,41135103,정자동,37248490,1313,02,M,41885700,1601,41135
95200,202209,41135104,율동,657900,23,02,M,753100,26,41135
4423859,202209,41135105,서현동,36676730,1561,02,M,41100589,1906,41135
1263590,202209,41135106,이매동,8559858,472,02,M,9823448,585,41135
3627090,202209,41135107,야탑동,28084135,1129,02,M,31711225,1402,41135
715810,202209,41135108,판교동,4125560,228,02,M,4841370,269,41135
1908720,202209,41135109,삼평동,9941810,428,02,M,11850530,520,41135
772510,202209,41135110,백현동,5275680,226,02,M,6048190,286,41135
162760,202210,41135101,분당동,1896130,125,02,M,2058890,147,41135
3792650,202210,41135102,수내동,24660410,1489,02,M,28453060,1786,41135
6173930,202210,41135103,정자동,45315680,2145,02,M,51489610,2538,41135
213700,202210,41135104,율동,1829780,49,02,M,2043480,58,41135
6841300,202210,41135105,서현동,67017658,2914,02,M,73858958,3364,41135
1547200,202210,41135106,이매동,10886695,711,02,M,12433895,874,41135
5864560,202210,41135107,야탑동,52884223,2262,02,M,58748783,2642,41135
370770,202210,41135108,판교동,7906690,484,02,M,8277460,525,41135
2207560,202210,41135109,삼평동,17789942,809,02,M,19997502,927,41135
1345080,202210,41135110,백현동,10632975,505,02,M,11978055,613,41135
460750,202211,41135101,분당동,1195730,115,02,M,1656480,130,41135
3108850,202211,41135102,수내동,22581630,1162,02,M,25690480,1388,41135
5832870,202211,41135103,정자동,35268696,1520,02,M,41101566,1878,41135
57600,202211,41135104,율동,427950,15,02,M,485550,17,41135
4724127,202211,41135105,서현동,48804383,2312,02,M,53528510,2603,41135
1168520,202211,41135106,이매동,7598240,492,02,M,8766760,603,41135
5192700,202211,41135107,야탑동,32917370,1566,02,M,38110070,1862,41135
657530,202211,41135108,판교동,5738770,286,02,M,6396300,321,41135
1825000,202211,41135109,삼평동,14097310,663,02,M,15922310,764,41135
779260,202211,41135110,백현동,8632358,356,02,M,9411618,423,41135
560600,202212,41135101,분당동,1622230,100,02,M,2182830,113,41135
3225890,202212,41135102,수내동,27205710,1061,02,M,30431600,1240,41135
4897550,202212,41135103,정자동,49085468,1555,02,M,53983018,1871,41135
0,202212,41135104,율동,995570,22,02,M,995570,22,41135
8118700,202212,41135105,서현동,60028410,2175,02,M,68147110,2523,41135
957240,202212,41135106,이매동,9068984,517,02,M,10026224,611,41135
7694740,202212,41135107,야탑동,46786410,1625,02,M,54481150,1959,41135
668040,202212,41135108,판교동,10732540,287,02,M,11400580,304,41135
1871260,202212,41135109,삼평동,16525800,614,02,M,18397060,704,41135
1153340,202212,41135110,백현동,10108010,370,02,M,11261350,433,41135
151020,202301,41135101,분당동,2000320,83,02,M,2151340,95,41135
5968610,202301,41135102,수내동,25937460,1143,02,M,31906070,1374,41135
4487780,202301,41135103,정자동,45000652,1529,02,M,49488432,1811,41135
62300,202301,41135104,율동,768050,30,02,M,830350,32,41135
6644450,202301,41135105,서현동,65945921,2311,02,M,72590371,2633,41135
1322940,202301,41135106,이매동,9091620,439,02,M,10414560,537,41135
5075510,202301,41135107,야탑동,48744471,1681,02,M,53819981,2031,41135
1010050,202301,41135108,판교동,6630200,266,02,M,7640250,305,41135
2613530,202301,41135109,삼평동,14099340,551,02,M,16712870,677,41135
1189350,202301,41135110,백현동,9490450,390,02,M,10679800,451,41135
278600,202302,41135101,분당동,1307850,82,02,M,1586450,93,41135
3766415,202302,41135102,수내동,27927910,1075,02,M,31694325,1306,41135
6979190,202302,41135103,정자동,45295394,1502,02,M,52274584,1823,41135
118900,202302,41135104,율동,2856190,43,02,M,2975090,48,41135
4671680,202302,41135105,서현동,54692180,2220,02,M,59363860,2495,41135
821420,202302,41135106,이매동,8011884,494,02,M,8833304,586,41135
5069850,202302,41135107,야탑동,39346964,1673,02,M,44416814,2002,41135
489180,202302,41135108,판교동,6545270,244,02,M,7034450,273,41135
2591560,202302,41135109,삼평동,12492260,617,02,M,15083820,794,41135
1036380,202302,41135110,백현동,9624190,347,02,M,10660570,425,41135
214070,202303,41135101,분당동,1816050,113,02,M,2030120,135,41135
3690380,202303,41135102,수내동,22263330,1203,02,M,25953710,1434,41135
6779270,202303,41135103,정자동,42415264,1639,02,M,49194534,1959,41135
240500,202303,41135104,율동,654250,36,02,M,894750,43,41135
6322200,202303,41135105,서현동,57599606,2509,02,M,63921806,2837,41135
794619,202303,41135106,이매동,7807380,554,02,M,8601999,653,41135
5688830,202303,41135107,야탑동,42776711,2030,02,M,48465541,2409,41135
575060,202303,41135108,판교동,6819270,264,02,M,7394330,309,41135
3013180,202303,41135109,삼평동,14285920,691,02,M,17299100,835,41135
697930,202303,41135110,백현동,10474383,429,02,M,11172313,498,41135
425290,202304,41135101,분당동,1760980,152,02,M,2186270,171,41135
4218330,202304,41135102,수내동,25491321,1392,02,M,29709651,1653,41135
6760680,202304,41135103,정자동,48351905,1907,02,M,55112585,2291,41135
273350,202304,41135104,율동,2009300,64,02,M,2282650,74,41135
7041880,202304,41135105,서현동,67641930,2862,02,M,74683810,3295,41135
1838050,202304,41135106,이매동,12680370,691,02,M,14518420,826,41135
5255070,202304,41135107,야탑동,55318026,2401,02,M,60573096,2782,41135
644190,202304,41135108,판교동,8498080,411,02,M,9142270,457,41135
2046410,202304,41135109,삼평동,16563850,839,02,M,18610260,981,41135
2085040,202304,41135110,백현동,10879260,546,02,M,12964300,644,41135
554620,202305,41135101,분당동,2055220,153,02,M,2609840,172,41135
4663960,202305,41135102,수내동,31943184,1429,02,M,36607144,1696,41135
6714610,202305,41135103,정자동,44430747,1906,02,M,51145357,2355,41135
200700,202305,41135104,율동,2572900,45,02,M,2773600,51,41135
7086250,202305,41135105,서현동,69361910,2675,02,M,76448160,3121,41135
1393695,202305,41135106,이매동,9900142,634,02,M,11293837,803,41135
6539237,202305,41135107,야탑동,50477615,2088,02,M,57016852,2514,41135
557390,202305,41135108,판교동,7370910,310,02,M,7928300,351,41135
1610390,202305,41135109,삼평동,15852715,691,02,M,17463105,830,41135
1416900,202305,41135110,백현동,12249620,502,02,M,13666520,590,41135
118200,202306,41135101,분당동,932000,68,02,M,1050200,74,41135
2999540,202306,41135102,수내동,19843898,808,02,M,22843438,979,41135
4628750,202306,41135103,정자동,33674710,1297,02,M,38303460,1601,41135
406000,202306,41135104,율동,1235600,31,02,M,1641600,36,41135
4211930,202306,41135105,서현동,49236760,1778,02,M,53448690,2039,41135
809170,202306,41135106,이매동,8902073,432,02,M,9711243,525,41135
4079900,202306,41135107,야탑동,34960170,1342,02,M,39040070,1577,41135
972210,202306,41135108,판교동,4137710,222,02,M,5109920,284,41135
1375740,202306,41135109,삼평동,11246140,531,02,M,12621880,643,41135
832655,202306,41135110,백현동,7413335,283,02,M,8245990,337,41135
102870,202307,41135101,분당동,996730,61,02,M,1099600,67,41135
2237950,202307,41135102,수내동,24517135,990,02,M,26755085,1146,41135
6129930,202307,41135103,정자동,31652060,1296,02,M,37781990,1707,41135
160300,202307,41135104,율동,388200,21,02,M,548500,28,41135
4084930,202307,41135105,서현동,48148185,1828,02,M,52233115,2104,41135
1060070,202307,41135106,이매동,7134936,404,02,M,8195006,526,41135
2795130,202307,41135107,야탑동,32419330,1325,02,M,35214460,1540,41135
810170,202307,41135108,판교동,4486550,218,02,M,5296720,255,41135
1843540,202307,41135109,삼평동,8512680,512,02,M,10356220,668,41135
844400,202307,41135110,백현동,5113155,236,02,M,5957555,289,41135
3000,202308,41135101,분당동,1144360,53,02,M,1147360,54,41135
2697910,202308,41135102,수내동,20588760,803,02,M,23286670,970,41135
7183590,202308,41135103,정자동,30694000,1153,02,M,37877590,1559,41135
85100,202308,41135104,율동,1807500,22,02,M,1892600,26,41135
3950000,202308,41135105,서현동,37967500,1443,02,M,41917500,1671,41135
782870,202308,41135106,이매동,6579710,394,02,M,7362580,533,41135
3818330,202308,41135107,야탑동,23501360,1097,02,M,27319690,1302,41135
776490,202308,41135108,판교동,3820600,189,02,M,4597090,249,41135
1784580,202308,41135109,삼평동,10240770,401,02,M,12025350,533,41135
298000,202308,41135110,백현동,5152340,189,02,M,5450340,224,41135
97500,202309,41135101,분당동,2979200,110,02,M,3076700,117,41135
2548060,202309,41135102,수내동,32325440,1118,02,M,34873500,1274,41135
7347990,202309,41135103,정자동,48799563,1713,02,M,56147553,2224,41135
96800,202309,41135104,율동,2158500,49,02,M,2255300,55,41135
6231718,202309,41135105,서현동,60413351,2087,02,M,66645069,2378,41135
1711050,202309,41135106,이매동,10046590,516,02,M,11757640,641,41135
6054980,202309,41135107,야탑동,43696665,1596,02,M,49751645,1908,41135
1190380,202309,41135108,판교동,9056110,246,02,M,10246490,331,41135
2974810,202309,41135109,삼평동,15078480,493,02,M,18053290,651,41135
1108250,202309,41135110,백현동,8345443,263,02,M,9453693,328,41135
157600,202310,41135101,분당동,1516140,84,02,M,1673740,91,41135
4314027,202310,41135102,수내동,28634020,944,02,M,32948047,1150,41135
7066194,202310,41135103,정자동,41435329,1460,02,M,48501523,1867,41135
226200,202310,41135104,율동,555500,34,02,M,781700,42,41135
5296560,202310,41135105,서현동,64766460,2056,02,M,70063020,2351,41135
873020,202310,41135106,이매동,6866660,411,02,M,7739680,522,41135
5922879,202310,41135107,야탑동,43727490,1549,02,M,49650369,1884,41135
513790,202310,41135108,판교동,5805890,226,02,M,6319680,284,41135
2523070,202310,41135109,삼평동,13548170,583,02,M,16071240,782,41135
803500,202310,41135110,백현동,10085660,376,02,M,10889160,428,41135
219350,202311,41135101,분당동,2912260,163,02,M,3131610,174,41135
7526400,202311,41135102,수내동,36572861,1526,02,M,44099261,1890,41135
7256350,202311,41135103,정자동,50666047,2006,02,M,57922397,2405,41135
66600,202311,41135104,율동,2631900,39,02,M,2698500,42,41135
7356908,202311,41135105,서현동,76213566,2960,02,M,83570474,3377,41135
1828898,202311,41135106,이매동,9959130,654,02,M,11788028,806,41135
7408125,202311,41135107,야탑동,58086300,2332,02,M,65494425,2741,41135
872600,202311,41135108,판교동,9755740,444,02,M,10628340,505,41135
2600890,202311,41135109,삼평동,17071580,830,02,M,19672470,1053,41135
2068100,202311,41135110,백현동,12317810,532,02,M,14385910,617,41135
136100,202312,41135101,분당동,2390470,139,02,M,2526570,152,41135
4313450,202312,41135102,수내동,35370484,1498,02,M,39683934,1762,41135
7492390,202312,41135103,정자동,46570304,1936,02,M,54062694,2288,41135
85030,202312,41135104,율동,932620,28,02,M,1017650,36,41135
6492478,202312,41135105,서현동,78439955,2825,02,M,84932433,3190,41135
1591305,202312,41135106,이매동,9668930,615,02,M,11260235,729,41135
6610886,202312,41135107,야탑동,58867043,2255,02,M,65477929,2641,41135
778515,202312,41135108,판교동,8824560,391,02,M,9603075,467,41135
3856530,202312,41135109,삼평동,19703350,722,02,M,23559880,901,41135
1265980,202312,41135110,백현동,12672410,609,02,M,13938390,702,41135
153100,202401,41135101,분당동,2705580,126,02,M,2858680,136,41135
6661555,202401,41135102,수내동,40237735,1675,02,M,46899290,1973,41135
7356128,202401,41135103,정자동,49234286,1910,02,M,56590414,2261,41135
156520,202401,41135104,율동,530750,16,02,M,687270,22,41135
8571718,202401,41135105,서현동,75768785,2625,02,M,84340503,3081,41135
1342518,202401,41135106,이매동,11223130,659,02,M,12565648,794,41135
6698490,202401,41135107,야탑동,54205960,2199,02,M,60904450,2560,41135
794420,202401,41135108,판교동,7589030,363,02,M,8383450,426,41135
3788940,202401,41135109,삼평동,17704460,757,02,M,21493400,948,41135
1471450,202401,41135110,백현동,13547240,686,02,M,15018690,801,41135
84400,202402,41135101,분당동,1666650,90,02,M,1751050,95,41135
5064740,202402,41135102,수내동,34807233,1452,02,M,39871973,1762,41135
7648170,202402,41135103,정자동,46854402,1583,02,M,54502572,1897,41135
92700,202402,41135104,율동,1762800,24,02,M,1855500,30,41135
7444430,202402,41135105,서현동,62070230,2270,02,M,69514660,2593,41135
1659510,202402,41135106,이매동,9417730,517,02,M,11077240,649,41135
7331930,202402,41135107,야탑동,46917161,1704,02,M,54249091,2046,41135
1551240,202402,41135108,판교동,6727500,244,02,M,8278740,306,41135
2285790,202402,41135109,삼평동,13550370,673,02,M,15836160,834,41135
1783340,202402,41135110,백현동,10520260,465,02,M,12303600,554,41135
290800,202403,41135101,분당동,1717780,129,02,M,2008580,138,41135
5814590,202403,41135102,수내동,36273452,1580,02,M,42088042,1880,41135
6331930,202403,41135103,정자동,47941814,1962,02,M,54273744,2340,41135
122300,202403,41135104,율동,1264150,46,02,M,1386450,53,41135
7913670,202403,41135105,서현동,70523365,2845,02,M,78437035,3227,41135
1076030,202403,41135106,이매동,8802510,692,02,M,9878540,803,41135
6870550,202403,41135107,야탑동,51598125,2271,02,M,58468675,2659,41135
703760,202403,41135108,판교동,6696620,349,02,M,7400380,396,41135
3314820,202403,41135109,삼평동,17287820,822,02,M,20602640,974,41135
1518390,202403,41135110,백현동,12606030,502,02,M,14124420,597,41135
191800,202404,41135101,분당동,1970800,137,02,M,2162600,148,41135
