card_use_amt,crtr_ym,emd_cd,emd_nm,mbl_use_amt,mbl_user_cnt,par_ag,par_gend,stlm_amt,stlm_nocs,usage_rgn_cd
0,202004,41133106,여수동,6962910,174,02,F,6962910,174,41133
0,202004,41133107,도촌동,4014940,156,02,F,4014940,156,41133
0,202004,41133109,하대원동,7514600,64,02,F,7514600,64,41133
0,202004,41133132,중앙동,6264190,122,02,F,6264190,122,41133
0,202005,41133101,성남동,68067170,1922,02,F,68067170,1922,41133
0,202005,41133103,금광동,17642414,555,02,F,17642414,555,41133
0,202005,41133101,성남동,68067170,1922,02,F,68067170,1922,41133
0,202005,41133103,금광동,17642414,555,02,F,17642414,555,41133
0,202005,41133104,은행동,14175840,425,02,F,14175840,425,41133
0,202005,41133105,상대원동,12768920,535,02,F,12768920,535,41133
0,202005,41133106,여수동,15649175,348,02,F,15649175,348,41133
0,202005,41133107,도촌동,8293670,284,02,F,8293670,284,41133
0,202005,41133108,갈현동,32000,1,02,F,32000,1,41133
0,202005,41133109,하대원동,9739410,88,02,F,9739410,88,41133
0,202005,41133132,중앙동,7037370,178,02,F,7037370,178,41133
0,202006,41133101,성남동,43612350,1218,02,F,43612350,1218,41133
0,202006,41133101,성남동,43612350,1218,02,F,43612350,1218,41133
0,202006,41133103,금광동,14162960,539,02,F,14162960,539,41133
0,202006,41133104,은행동,11998360,426,02,F,11998360,426,41133
0,202006,41133105,상대원동,11043890,553,02,F,11043890,553,41133
0,202006,41133106,여수동,13364860,289,02,F,13364860,289,41133
0,202006,41133107,도촌동,9091140,240,02,F,9091140,240,41133
0,202006,41133109,하대원동,7159550,89,02,F,7159550,89,41133
0,202006,41133132,중앙동,12444200,150,02,F,12444200,150,41133
0,202007,41133101,성남동,79923330,2054,02,F,79923330,2054,41133
0,202007,41133103,금광동,20808930,668,02,F,20808930,668,41133
0,202007,41133101,성남동,79923330,2054,02,F,79923330,2054,41133
0,202007,41133103,금광동,20808930,668,02,F,20808930,668,41133
0,202007,41133104,은행동,29936960,728,02,F,29936960,728,41133
0,202007,41133105,상대원동,13924293,756,02,F,13924293,756,41133
0,202007,41133106,여수동,14321170,409,02,F,14321170,409,41133
0,202007,41133107,도촌동,6919220,394,02,F,6919220,394,41133
0,202007,41133109,하대원동,5808020,79,02,F,5808020,79,41133
0,202007,41133132,중앙동,18698660,215,02,F,18698660,215,41133
0,202008,41133101,성남동,58947528,1508,02,F,58947528,1508,41133
0,202008,41133103,금광동,21673150,544,02,F,21673150,544,41133
0,202008,41133101,성남동,58947528,1508,02,F,58947528,1508,41133
0,202008,41133103,금광동,21673150,544,02,F,21673150,544,41133
0,202008,41133104,은행동,8239706,464,02,F,8239706,464,41133
0,202008,41133105,상대원동,14486460,720,02,F,14486460,720,41133
0,202008,41133106,여수동,7831491,376,02,F,7831491,376,41133
0,202008,41133107,도촌동,4955700,273,02,F,4955700,273,41133
0,202008,41133109,하대원동,8685450,78,02,F,8685450,78,41133
0,202008,41133132,중앙동,2973320,149,02,F,2973320,149,41133
0,202009,41133101,성남동,65705244,1987,02,F,65705244,1987,41133
0,202009,41133103,금광동,24294880,1015,02,F,24294880,1015,41133
0,202009,41133101,성남동,65705244,1987,02,F,65705244,1987,41133
0,202009,41133103,금광동,24294880,1015,02,F,24294880,1015,41133
0,202009,41133104,은행동,23800050,735,02,F,23800050,735,41133
0,202009,41133105,상대원동,19347070,1131,02,F,19347070,1131,41133
0,202009,41133106,여수동,21686030,727,02,F,21686030,727,41133
0,202009,41133107,도촌동,10083320,565,02,F,10083320,565,41133
0,202009,41133108,갈현동,13500,1,02,F,13500,1,41133
0,202009,41133109,하대원동,6800670,136,02,F,6800670,136,41133
0,202009,41133132,중앙동,8314060,218,02,F,8314060,218,41133
0,202010,41133101,성남동,67462620,2163,02,F,67462620,2163,41133
0,202010,41133101,성남동,67462620,2163,02,F,67462620,2163,41133
0,202010,41133103,금광동,24543740,1207,02,F,24543740,1207,41133
0,202010,41133104,은행동,65468490,1022,02,F,65468490,1022,41133
0,202010,41133105,상대원동,20833480,1295,02,F,20833480,1295,41133
0,202010,41133106,여수동,35742780,1082,02,F,35742780,1082,41133
0,202010,41133107,도촌동,7688590,541,02,F,7688590,541,41133
0,202010,41133109,하대원동,10351710,170,02,F,10351710,170,41133
0,202010,41133132,중앙동,15079150,287,02,F,15079150,287,41133
0,202011,41133101,성남동,57115700,1897,02,F,57115700,1897,41133
0,202011,41133103,금광동,21845240,1013,02,F,21845240,1013,41133
0,202011,41133101,성남동,57115700,1897,02,F,57115700,1897,41133
0,202011,41133103,금광동,21845240,1013,02,F,21845240,1013,41133
0,202011,41133104,은행동,39476330,747,02,F,39476330,747,41133
0,202011,41133105,상대원동,20869740,1188,02,F,20869740,1188,41133
0,202011,41133106,여수동,23577780,888,02,F,23577780,888,41133
0,202011,41133107,도촌동,8002190,450,02,F,8002190,450,41133
0,202011,41133109,하대원동,6399900,172,02,F,6399900,172,41133
0,202011,41133132,중앙동,19495150,276,02,F,19495150,276,41133
0,202012,41133101,성남동,68045640,2171,02,F,68045640,2171,41133
0,202012,41133103,금광동,31787780,1235,02,F,31787780,1235,41133
0,202012,41133101,성남동,68045640,2171,02,F,68045640,2171,41133
0,202012,41133103,금광동,31787780,1235,02,F,31787780,1235,41133
0,202012,41133104,은행동,31518020,997,02,F,31518020,997,41133
0,202012,41133105,상대원동,22884890,1286,02,F,22884890,1286,41133
0,202012,41133106,여수동,15876020,733,02,F,15876020,733,41133
0,202012,41133107,도촌동,9758750,391,02,F,9758750,391,41133
0,202012,41133109,하대원동,16215920,232,02,F,16215920,232,41133
0,202012,41133132,중앙동,5957500,246,02,F,5957500,246,41133
0,202101,41133101,성남동,19857530,511,02,F,19857530,511,41133
0,202101,41133103,금광동,6127270,218,02,F,6127270,218,41133
0,202101,41133101,성남동,19857530,511,02,F,19857530,511,41133
0,202101,41133103,금광동,6127270,218,02,F,6127270,218,41133
0,202101,41133104,은행동,5625330,200,02,F,5625330,200,41133
0,202101,41133105,상대원동,5117290,319,02,F,5117290,319,41133
0,202101,41133106,여수동,6674220,266,02,F,6674220,266,41133
0,202101,41133107,도촌동,2194150,90,02,F,2194150,90,41133
0,202101,41133109,하대원동,1373000,31,02,F,1373000,31,41133
0,202101,41133132,중앙동,2298340,59,02,F,2298340,59,41133
0,202102,41133101,성남동,25752250,594,02,F,25752250,594,41133
0,202102,41133103,금광동,7746760,223,02,F,7746760,223,41133
0,202102,41133101,성남동,25752250,594,02,F,25752250,594,41133
0,202102,41133103,금광동,7746760,223,02,F,7746760,223,41133
0,202102,41133104,은행동,4747720,188,02,F,4747720,188,41133
0,202102,41133105,상대원동,3249970,296,02,F,3249970,296,41133
0,202102,41133106,여수동,10821410,300,02,F,10821410,300,41133
0,202102,41133107,도촌동,2992450,101,02,F,2992450,101,41133
0,202102,41133109,하대원동,1969800,31,02,F,1969800,31,41133
0,202102,41133132,중앙동,8215730,60,02,F,8215730,60,41133
0,202103,41133101,성남동,62645430,1594,02,F,62645430,1594,41133
0,202103,41133103,금광동,14979860,680,02,F,14979860,680,41133
0,202103,41133101,성남동,62645430,1594,02,F,62645430,1594,41133
0,202103,41133103,금광동,14979860,680,02,F,14979860,680,41133
0,202103,41133104,은행동,15643240,573,02,F,15643240,573,41133
0,202103,41133105,상대원동,17303010,968,02,F,17303010,968,41133
0,202103,41133106,여수동,20626520,721,02,F,20626520,721,41133
0,202103,41133107,도촌동,5066540,256,02,F,5066540,256,41133
0,202103,41133109,하대원동,8803140,138,02,F,8803140,138,41133
0,202103,41133132,중앙동,8800200,166,02,F,8800200,166,41133
4187200,202104,41133101,성남동,128905090,4586,02,F,133092290,4775,41133
1274000,202104,41133103,금광동,45463652,2476,02,F,46737652,2561,41133
4187200,202104,41133101,성남동,128905090,4586,02,F,133092290,4775,41133
1274000,202104,41133103,금광동,45463652,2476,02,F,46737652,2561,41133
2924210,202104,41133104,은행동,35610620,1844,02,F,38534830,1958,41133
1208540,202104,41133105,상대원동,29331036,2161,02,F,30539576,2233,41133
956600,202104,41133106,여수동,42257820,1288,02,F,43214420,1304,41133
252000,202104,41133107,도촌동,16406420,792,02,F,16658420,804,41133
842200,202104,41133109,하대원동,11276860,352,02,F,12119060,378,41133
144000,202104,41133132,중앙동,13323000,414,02,F,13467000,420,41133
6087000,202105,41133101,성남동,97941050,2772,02,F,104028050,3066,41133
3989500,202105,41133103,금광동,34916296,1500,02,F,38905796,1708,41133
6087000,202105,41133101,성남동,97941050,2772,02,F,104028050,3066,41133
3989500,202105,41133103,금광동,34916296,1500,02,F,38905796,1708,41133
4544200,202105,41133104,은행동,29436240,1030,02,F,33980440,1155,41133
5168880,202105,41133105,상대원동,25409456,1699,02,F,30578336,1976,41133
488300,202105,41133106,여수동,23608590,917,02,F,24096890,965,41133
565780,202105,41133107,도촌동,8018920,477,02,F,8584700,522,41133
0,202105,41133108,갈현동,50000,4,02,F,50000,4,41133
235100,202105,41133109,하대원동,8738800,254,02,F,8973900,274,41133
513000,202105,41133132,중앙동,11808140,258,02,F,12321140,277,41133
14342400,202106,41133101,성남동,132269492,3638,02,F,146611892,4336,41133
14342400,202106,41133101,성남동,132269492,3638,02,F,146611892,4336,41133
11748670,202106,41133103,금광동,63792922,2699,02,F,75541592,3372,41133
11005810,202106,41133104,은행동,82067564,3450,02,F,93073374,4175,41133
8588510,202106,41133105,상대원동,42125640,2502,02,F,50714150,2957,41133
2920800,202106,41133106,여수동,39753750,1535,02,F,42674550,1739,41133
2083420,202106,41133107,도촌동,15061360,698,02,F,17144780,851,41133
80000,202106,41133108,갈현동,502200,2,02,F,582200,4,41133
728700,202106,41133109,하대원동,14396580,279,02,F,15125280,325,41133
2823000,202106,41133132,중앙동,24604360,376,02,F,27427360,459,41133
9185240,202107,41133101,성남동,92765730,3035,02,F,101950970,3631,41133
9185240,202107,41133101,성남동,92765730,3035,02,F,101950970,3631,41133
6240270,202107,41133103,금광동,34537610,1701,02,F,40777880,2304,41133
5329240,202107,41133104,은행동,34929410,1537,02,F,40258650,1849,41133
7628740,202107,41133105,상대원동,36161030,2552,02,F,43789770,3113,41133
2828600,202107,41133106,여수동,33598280,1346,02,F,36426880,1596,41133
598800,202107,41133107,도촌동,9672570,611,02,F,10271370,701,41133
1008800,202107,41133109,하대원동,9907834,396,02,F,10916634,527,41133
908060,202107,41133132,중앙동,14988500,270,02,F,15896560,328,41133
6735700,202108,41133101,성남동,68649680,2134,02,F,75385380,2580,41133
5588200,202108,41133103,금광동,30971383,1482,02,F,36559583,2021,41133
6735700,202108,41133101,성남동,68649680,2134,02,F,75385380,2580,41133
5588200,202108,41133103,금광동,30971383,1482,02,F,36559583,2021,41133
4578420,202108,41133104,은행동,29369410,1067,02,F,33947830,1300,41133
4368930,202108,41133105,상대원동,22432190,1664,02,F,26801120,2028,41133
1956500,202108,41133106,여수동,18924420,1026,02,F,20880920,1205,41133
672900,202108,41133107,도촌동,6814480,389,02,F,7487380,461,41133
0,202108,41133108,갈현동,98000,2,02,F,98000,2,41133
530500,202108,41133109,하대원동,5555200,199,02,F,6085700,270,41133
413600,202108,41133132,중앙동,9697860,246,02,F,10111460,286,41133
7469950,202109,41133101,성남동,78613230,2941,02,F,86083180,3364,41133
7469950,202109,41133101,성남동,78613230,2941,02,F,86083180,3364,41133
6906680,202109,41133103,금광동,30703990,1590,02,F,37610670,2120,41133
5760420,202109,41133104,은행동,22328980,1094,02,F,28089400,1409,41133
5140240,202109,41133105,상대원동,18116820,1396,02,F,23257060,1752,41133
2035100,202109,41133106,여수동,15460360,958,02,F,17495460,1108,41133
762400,202109,41133107,도촌동,7165530,412,02,F,7927930,461,41133
30000,202109,41133108,갈현동,0,0,02,F,30000,4,41133
814800,202109,41133109,하대원동,7524720,316,02,F,8339520,395,41133
2050600,202109,41133132,중앙동,11972200,337,02,F,14022800,400,41133
8073350,202110,41133101,성남동,71443450,2785,02,F,79516800,3201,41133
8073350,202110,41133101,성남동,71443450,2785,02,F,79516800,3201,41133
4873630,202110,41133103,금광동,27779940,1840,02,F,32653570,2236,41133
2847738,202110,41133104,은행동,20917390,1025,02,F,23765128,1235,41133
2936860,202110,41133105,상대원동,16631260,1415,02,F,19568120,1641,41133
1658450,202110,41133106,여수동,23073720,1104,02,F,24732170,1248,41133
398600,202110,41133107,도촌동,7844180,461,02,F,8242780,502,41133
30000,202110,41133108,갈현동,0,0,02,F,30000,4,41133
806900,202110,41133109,하대원동,10018400,307,02,F,10825300,372,41133
2133080,202110,41133132,중앙동,12913020,351,02,F,15046100,435,41133
11657160,202111,41133101,성남동,87646480,2568,02,F,99303640,3122,41133
11657160,202111,41133101,성남동,87646480,2568,02,F,99303640,3122,41133
8137470,202111,41133103,금광동,33136780,1855,02,F,41274250,2306,41133
3777290,202111,41133104,은행동,24357500,1297,02,F,28134790,1595,41133
5666802,202111,41133105,상대원동,19758960,1754,02,F,25425762,2118,41133
3179127,202111,41133106,여수동,32943420,1391,02,F,36122547,1696,41133
584600,202111,41133107,도촌동,7856740,411,02,F,8441340,476,41133
1037800,202111,41133109,하대원동,9327250,281,02,F,10365050,376,41133
1798600,202111,41133132,중앙동,10671700,267,02,F,12470300,348,41133
16399930,202112,41133101,성남동,83671706,2569,02,F,100071636,2995,41133
5890800,202112,41133103,금광동,31629722,1499,02,F,37520522,1914,41133
16399930,202112,41133101,성남동,83671706,2569,02,F,100071636,2995,41133
5890800,202112,41133103,금광동,31629722,1499,02,F,37520522,1914,41133
2917890,202112,41133104,은행동,32482710,1150,02,F,35400600,1416,41133
4132580,202112,41133105,상대원동,20164240,1684,02,F,24296820,2028,41133
3239000,202112,41133106,여수동,21237730,1257,02,F,24476730,1545,41133
368120,202112,41133107,도촌동,6458550,375,02,F,6826670,415,41133
670900,202112,41133109,하대원동,6417740,243,02,F,7088640,310,41133
520600,202112,41133132,중앙동,9251360,263,02,F,9771960,313,41133
6117250,202201,41133101,성남동,68168720,2062,02,F,74285970,2315,41133
4670040,202201,41133103,금광동,25345560,1146,02,F,30015600,1370,41133
6117250,202201,41133101,성남동,68168720,2062,02,F,74285970,2315,41133
4670040,202201,41133103,금광동,25345560,1146,02,F,30015600,1370,41133
1463970,202201,41133104,은행동,17235470,612,02,F,18699440,720,41133
1466370,202201,41133105,상대원동,19377478,1066,02,F,20843848,1242,41133
1008635,202201,41133106,여수동,21947670,805,02,F,22956305,877,41133
289010,202201,41133107,도촌동,8971410,346,02,F,9260420,375,41133
78112,202201,41133108,갈현동,57400,3,02,F,135512,6,41133
990720,202201,41133109,하대원동,13693800,355,02,F,14684520,406,41133
1671530,202201,41133132,중앙동,9783590,234,02,F,11455120,265,41133
5879340,202202,41133101,성남동,42835800,1564,02,F,48715140,1828,41133
5879340,202202,41133101,성남동,42835800,1564,02,F,48715140,1828,41133
3812900,202202,41133103,금광동,16171160,908,02,F,19984060,1152,41133
1362000,202202,41133104,은행동,9484810,446,02,F,10846810,555,41133
1600780,202202,41133105,상대원동,13721130,811,02,F,15321910,976,41133
1271150,202202,41133106,여수동,14716482,706,02,F,15987632,795,41133
667820,202202,41133107,도촌동,6136240,382,02,F,6804060,447,41133
37736,202202,41133108,갈현동,82192,2,02,F,119928,4,41133
761290,202202,41133109,하대원동,11055040,248,02,F,11816330,303,41133
671200,202202,41133132,중앙동,6967200,218,02,F,7638400,256,41133
9302091,202203,41133101,성남동,71939949,2501,02,F,81242040,2942,41133
9302091,202203,41133101,성남동,71939949,2501,02,F,81242040,2942,41133
4759680,202203,41133103,금광동,32799970,1824,02,F,37559650,2179,41133
2684740,202203,41133104,은행동,16341680,953,02,F,19026420,1176,41133
2801260,202203,41133105,상대원동,19998300,1397,02,F,22799560,1650,41133
2676130,202203,41133106,여수동,15767029,991,02,F,18443159,1109,41133
332710,202203,41133107,도촌동,8886410,511,02,F,9219120,545,41133
58142,202203,41133108,갈현동,38456,1,02,F,96598,3,41133
1158410,202203,41133109,하대원동,14412790,378,02,F,15571200,440,41133
1217300,202203,41133132,중앙동,8392700,305,02,F,9610000,373,41133
10093424,202204,41133101,성남동,79288719,2884,02,F,89382143,3379,41133
10093424,202204,41133101,성남동,79288719,2884,02,F,89382143,3379,41133
5825180,202204,41133103,금광동,35611990,2047,02,F,41437170,2485,41133
2770050,202204,41133104,은행동,16719361,1015,02,F,19489411,1241,41133
2151910,202204,41133105,상대원동,22739280,1564,02,F,24891190,1843,41133
2113690,202204,41133106,여수동,22758137,1161,02,F,24871827,1316,41133
613450,202204,41133107,도촌동,11672060,669,02,F,12285510,731,41133
184167,202204,41133108,갈현동,107776,5,02,F,291943,12,41133
601660,202204,41133109,하대원동,11835800,441,02,F,12437460,492,41133
2676000,202204,41133132,중앙동,13146270,364,02,F,15822270,415,41133
8100840,202205,41133101,성남동,62051106,2219,02,F,70151946,2638,41133
8100840,202205,41133101,성남동,62051106,2219,02,F,70151946,2638,41133
5481050,202205,41133103,금광동,24904582,1465,02,F,30385632,1892,41133
1894200,202205,41133104,은행동,10465510,712,02,F,12359710,909,41133
3424530,202205,41133105,상대원동,17379780,1138,02,F,20804310,1525,41133
1889340,202205,41133106,여수동,16332656,981,02,F,18221996,1109,41133
350510,202205,41133107,도촌동,10199350,513,02,F,10549860,553,41133
47612,202205,41133108,갈현동,126340,4,02,F,173952,7,41133
510070,202205,41133109,하대원동,8733940,320,02,F,9244010,380,41133
1214870,202205,41133132,중앙동,9160250,280,02,F,10375120,335,41133
6486300,202206,41133101,성남동,60112753,1560,02,F,66599053,1875,41133
6486300,202206,41133101,성남동,60112753,1560,02,F,66599053,1875,41133
4429860,202206,41133103,금광동,16558510,942,02,F,20988370,1264,41133
1508440,202206,41133104,은행동,8585980,494,02,F,10094420,659,41133
2002860,202206,41133105,상대원동,10080874,770,02,F,12083734,1037,41133
1438420,202206,41133106,여수동,13944900,678,02,F,15383320,776,41133
236320,202206,41133107,도촌동,6771020,374,02,F,7007340,402,41133
34040,202206,41133108,갈현동,114664,3,02,F,148704,5,41133
538790,202206,41133109,하대원동,10721400,266,02,F,11260190,304,41133
927950,202206,41133132,중앙동,6398000,153,02,F,7325950,214,41133
8449000,202207,41133101,성남동,66930710,1934,02,F,75379710,2284,41133
8449000,202207,41133101,성남동,66930710,1934,02,F,75379710,2284,41133
4452760,202207,41133103,금광동,22521858,1028,02,F,26974618,1339,41133
1412930,202207,41133104,은행동,10251105,579,02,F,11664035,719,41133
1700820,202207,41133105,상대원동,14731860,827,02,F,16432680,999,41133
1505130,202207,41133106,여수동,15769075,798,02,F,17274205,896,41133
386380,202207,41133107,도촌동,9923180,367,02,F,10309560,413,41133
0,202207,41133108,갈현동,70912,3,02,F,70912,3,41133
584690,202207,41133109,하대원동,9441620,308,02,F,10026310,349,41133
706600,202207,41133132,중앙동,10637460,209,02,F,11344060,242,41133
3509260,202208,41133101,성남동,28680931,1188,02,F,32190191,1408,41133
3509260,202208,41133101,성남동,28680931,1188,02,F,32190191,1408,41133
2851460,202208,41133103,금광동,12533309,706,02,F,15384769,929,41133
1322340,202208,41133104,은행동,7681640,378,02,F,9003980,501,41133
943260,202208,41133105,상대원동,6829185,493,02,F,7772445,614,41133
663330,202208,41133106,여수동,7126744,455,02,F,7790074,529,41133
470330,202208,41133107,도촌동,4962810,278,02,F,5433140,323,41133
5000,202208,41133108,갈현동,31000,1,02,F,36000,2,41133
195790,202208,41133109,하대원동,4333470,202,02,F,4529260,231,41133
584860,202208,41133132,중앙동,4099020,136,02,F,4683880,168,41133
3928350,202209,41133101,성남동,31517110,1174,02,F,35445460,1436,41133
3928350,202209,41133101,성남동,31517110,1174,02,F,35445460,1436,41133
1873190,202209,41133103,금광동,13212875,748,02,F,15086065,920,41133
1108770,202209,41133104,은행동,11722660,416,02,F,12831430,500,41133
896740,202209,41133105,상대원동,5908120,553,02,F,6804860,651,41133
692970,202209,41133106,여수동,6711110,477,02,F,7404080,551,41133
581870,202209,41133107,도촌동,4995320,250,02,F,5577190,293,41133
5000,202209,41133108,갈현동,35700,2,02,F,40700,3,41133
1021790,202209,41133109,하대원동,5075690,231,02,F,6097480,275,41133
640100,202209,41133132,중앙동,5080750,94,02,F,5720850,122,41133
6137370,202210,41133101,성남동,68677252,2871,02,F,74814622,3195,41133
6137370,202210,41133101,성남동,68677252,2871,02,F,74814622,3195,41133
3222300,202210,41133103,금광동,34747740,2065,02,F,37970040,2368,41133
2271940,202210,41133104,은행동,17882310,993,02,F,20154250,1173,41133
1695670,202210,41133105,상대원동,18963640,1330,02,F,20659310,1489,41133
890360,202210,41133106,여수동,13277056,959,02,F,14167416,1040,41133
796870,202210,41133107,도촌동,9131871,499,02,F,9928741,564,41133
0,202210,41133108,갈현동,195560,9,02,F,195560,9,41133
516050,202210,41133109,하대원동,8331149,491,02,F,8847199,537,41133
1226250,202210,41133132,중앙동,8899900,329,02,F,10126150,359,41133
4417780,202211,41133101,성남동,43253060,1889,02,F,47670840,2142,41133
4417780,202211,41133101,성남동,43253060,1889,02,F,47670840,2142,41133
3306470,202211,41133103,금광동,21786020,1246,02,F,25092490,1504,41133
1688400,202211,41133104,은행동,10155500,646,02,F,11843900,803,41133
1412630,202211,41133105,상대원동,10998890,871,02,F,12411520,1016,41133
1106500,202211,41133106,여수동,10312080,673,02,F,11418580,765,41133
1165640,202211,41133107,도촌동,5074450,373,02,F,6240090,453,41133
0,202211,41133108,갈현동,99800,3,02,F,99800,3,41133
377890,202211,41133109,하대원동,6837430,315,02,F,7215320,350,41133
482980,202211,41133132,중앙동,4835110,180,02,F,5318090,216,41133
6394710,202212,41133101,성남동,51292410,1726,02,F,57687120,1967,41133
6394710,202212,41133101,성남동,51292410,1726,02,F,57687120,1967,41133
3096210,202212,41133103,금광동,22607620,1085,02,F,25703830,1309,41133
1938820,202212,41133104,은행동,10940330,530,02,F,12879150,654,41133
1629180,202212,41133105,상대원동,12349610,791,02,F,13978790,918,41133
1045000,202212,41133106,여수동,11010790,601,02,F,12055790,672,41133
815260,202212,41133107,도촌동,6769620,344,02,F,7584880,386,41133
29652,202212,41133108,갈현동,3000,1,02,F,32652,2,41133
673400,202212,41133109,하대원동,5867770,242,02,F,6541170,341,41133
737540,202212,41133132,중앙동,7732580,187,02,F,8470120,237,41133
4216940,202301,41133101,성남동,45750338,1637,02,F,49967278,1836,41133
4216940,202301,41133101,성남동,45750338,1637,02,F,49967278,1836,41133
3309810,202301,41133103,금광동,22918700,1127,02,F,26228510,1330,41133
2368260,202301,41133104,은행동,12080900,611,02,F,14449160,729,41133
1719600,202301,41133105,상대원동,12342210,888,02,F,14061810,1030,41133
1075800,202301,41133106,여수동,11078900,582,02,F,12154700,643,41133
784370,202301,41133107,도촌동,8328145,379,02,F,9112515,435,41133
12810,202301,41133108,갈현동,66600,5,02,F,79410,7,41133
604900,202301,41133109,하대원동,5515770,209,02,F,6120670,291,41133
915400,202301,41133132,중앙동,6638950,167,02,F,7554350,206,41133
6696110,202302,41133101,성남동,52117605,1651,02,F,58813715,1925,41133
6696110,202302,41133101,성남동,52117605,1651,02,F,58813715,1925,41133
3908580,202302,41133103,금광동,21078619,1080,02,F,24987199,1287,41133
1988260,202302,41133104,은행동,12705770,526,02,F,14694030,655,41133
1821720,202302,41133105,상대원동,11898590,1024,02,F,13720310,1224,41133
1143850,202302,41133106,여수동,14265650,768,02,F,15409500,855,41133
1194800,202302,41133107,도촌동,8350520,402,02,F,9545320,474,41133
23306,202302,41133108,갈현동,36600,11,02,F,59906,13,41133
387250,202302,41133109,하대원동,4565930,206,02,F,4953180,246,41133
779650,202302,41133132,중앙동,6521880,183,02,F,7301530,219,41133
8226450,202303,41133101,성남동,55438620,2336,02,F,63665070,2669,41133
8226450,202303,41133101,성남동,55438620,2336,02,F,63665070,2669,41133
3600610,202303,41133103,금광동,28278918,1845,02,F,31879528,2132,41133
1984840,202303,41133104,은행동,16866998,815,02,F,18851838,994,41133
2462700,202303,41133105,상대원동,14395730,1237,02,F,16858430,1458,41133
854600,202303,41133106,여수동,15799460,957,02,F,16654060,1031,41133
425540,202303,41133107,도촌동,6423320,451,02,F,6848860,481,41133
0,202303,41133108,갈현동,38500,6,02,F,38500,6,41133
381100,202303,41133109,하대원동,5577080,300,02,F,5958180,325,41133
1832800,202303,41133132,중앙동,9594510,261,02,F,11427310,330,41133
5722530,202304,41133101,성남동,73896804,2788,02,F,79619334,3110,41133
5722530,202304,41133101,성남동,73896804,2788,02,F,79619334,3110,41133
3681112,202304,41133103,금광동,35669698,2307,02,F,39350810,2621,41133
2240510,202304,41133104,은행동,20562900,1041,02,F,22803410,1220,41133
1789530,202304,41133105,상대원동,17556883,1398,02,F,19346413,1567,41133
1156535,202304,41133106,여수동,15123080,953,02,F,16279615,1037,41133
607450,202304,41133107,도촌동,9897680,534,02,F,10505130,583,41133
6000,202304,41133108,갈현동,178200,27,02,F,184200,28,41133
495750,202304,41133109,하대원동,6957910,383,02,F,7453660,417,41133
854240,202304,41133132,중앙동,7603420,302,02,F,8457660,369,41133
5287600,202305,41133101,성남동,61850616,2397,02,F,67138216,2675,41133
5287600,202305,41133101,성남동,61850616,2397,02,F,67138216,2675,41133
3796160,202305,41133103,금광동,28211159,1706,02,F,32007319,1952,41133
1138280,202305,41133104,은행동,17269760,874,02,F,18408040,979,41133
1831260,202305,41133105,상대원동,16972570,1107,02,F,18803830,1283,41133
993480,202305,41133106,여수동,15183950,900,02,F,16177430,978,41133
495900,202305,41133107,도촌동,7984471,359,02,F,8480371,409,41133
0,202305,41133108,갈현동,370000,2,02,F,370000,2,41133
364620,202305,41133109,하대원동,5569820,369,02,F,5934440,414,41133
1808880,202305,41133132,중앙동,8263158,221,02,F,10072038,273,41133
3204400,202306,41133101,성남동,40127920,1468,02,F,43332320,1624,41133
3204400,202306,41133101,성남동,40127920,1468,02,F,43332320,1624,41133
2104250,202306,41133103,금광동,15879804,1029,02,F,17984054,1170,41133
1166420,202306,41133104,은행동,9570330,500,02,F,10736750,590,41133
891100,202306,41133105,상대원동,7552010,677,02,F,8443110,765,41133
500100,202306,41133106,여수동,9972870,547,02,F,10472970,596,41133
176600,202306,41133107,도촌동,5952420,240,02,F,6129020,258,41133
301580,202306,41133109,하대원동,2936780,199,02,F,3238360,225,41133
437960,202306,41133132,중앙동,5639070,155,02,F,6077030,194,41133
4977870,202307,41133101,성남동,46564620,1435,02,F,51542490,1598,41133
2290130,202307,41133103,금광동,20248542,953,02,F,22538672,1111,41133
4977870,202307,41133101,성남동,46564620,1435,02,F,51542490,1598,41133
2290130,202307,41133103,금광동,20248542,953,02,F,22538672,1111,41133
1748340,202307,41133104,은행동,6827873,410,02,F,8576213,483,41133
1659420,202307,41133105,상대원동,8667250,731,02,F,10326670,868,41133
742800,202307,41133106,여수동,10489429,603,02,F,11232229,660,41133
307330,202307,41133107,도촌동,5463724,203,02,F,5771054,228,41133
319350,202307,41133109,하대원동,3982620,156,02,F,4301970,174,41133
1063800,202307,41133132,중앙동,7662950,175,02,F,8726750,221,41133
4192250,202308,41133101,성남동,35516070,1258,02,F,39708320,1404,41133
2467520,202308,41133103,금광동,13589200,842,02,F,16056720,1027,41133
4192250,202308,41133101,성남동,35516070,1258,02,F,39708320,1404,41133
2467520,202308,41133103,금광동,13589200,842,02,F,16056720,1027,41133
1171610,202308,41133104,은행동,9719420,372,02,F,10891030,454,41133
1283620,202308,41133105,상대원동,6930790,593,02,F,8214410,720,41133
832900,202308,41133106,여수동,9554560,577,02,F,10387460,614,41133
227670,202308,41133107,도촌동,4387529,162,02,F,4615199,186,41133
0,202308,41133108,갈현동,63911,2,02,F,63911,2,41133
105700,202308,41133109,하대원동,4091760,140,02,F,4197460,147,41133
433200,202308,41133132,중앙동,3873950,144,02,F,4307150,171,41133
